cell_id,lat,lon,probability,color_code
44593,43.670260244663915,-79.30029940526366,0.884371771342347,#c5171c
32042,43.67607087417859,-79.39069413477107,0.8843532498882365,#c5171c
23269,43.67604390672259,-79.45396203299696,0.8842582481072501,#c5171c
37909,43.692569869327876,-79.34806324623585,0.8839525157142396,#c5171c
35988,43.66666533150498,-79.36241771896697,0.8836834816488114,#c5171c
44446,43.69277880154597,-79.3009042509402,0.8834657597574755,#c5171c
39769,43.66357114898077,-79.33521583032125,0.8831637427948286,#c5171c
21523,43.65280889013826,-79.46695890551128,0.8831384962201884,#c5171c
45982,43.681812292125734,-79.29004802943572,0.8829946943998443,#c5171c
44420,43.66937867234919,-79.30156468181552,0.8828552073487256,#c5171c
22221,43.66174307120971,-79.46177057965251,0.8827798918504521,#c7171c
42535,43.675880648399875,-79.3150270419981,0.8824937913878118,#c7171c
25999,43.65597228913253,-79.43463528866823,0.8823613026698773,#c7171c
33390,43.65072950573049,-79.38145102442905,0.8821158298614992,#c7171c
22052,43.66445999085187,-79.46294148656776,0.8820073393225712,#c7171c
33927,43.669577685101615,-79.37722329552406,0.8817778196467071,#c7171c
44273,43.69189723345676,-79.30217000261189,0.8813749304742104,#c7171c
35796,43.64868234363853,-79.3641464629548,0.881104351676153,#c7171c
35454,43.65051788016085,-79.36657664236131,0.8808641555477206,#c7171c
32029,43.664370257873635,-79.39100681636842,0.8808286501580028,#c8171c
38342,43.772635472781886,-79.34337535512704,0.8805974413472945,#c8171c
31869,43.675188283062276,-79.39195824166381,0.8804892843544476,#c8171c
25323,43.66684094023443,-79.43931418344778,0.8800648189560611,#c8171c
23255,43.663442858018065,-79.45428552419547,0.8799900163768248,#c8171c
34098,43.66866003068682,-79.37600764575409,0.879979801283506,#c8171c
38782,43.704180320609964,-79.34153881819844,0.87984539295343,#c8171c
38078,43.689851859006815,-79.34689705113682,0.8792170331062797,#c8171c
29468,43.681731625580795,-79.40915253469974,0.8785672514072467,#c9181d
26688,43.656804329081,-79.42965312246368,0.8781781668358717,#c9181d
28247,43.666551147419334,-79.41823595743405,0.8779257770893121,#c9181d
44090,43.682015598651866,-79.30368942919362,0.87787225698178,#c9181d
46154,43.68179372902817,-79.28880790927785,0.8778460320053422,#c9181d
46155,43.682693727986155,-79.28878232110331,0.8775635032545727,#c9181d
44091,43.682915604540845,-79.30366406328741,0.877253269545042,#c9181d
32532,43.652617209878116,-79.38760056114977,0.877117067881711,#c9181d
30986,43.65457417167157,-79.39870899506246,0.8770205263787012,#c9181d
23781,43.672393227068696,-79.45033439864444,0.8769983110426776,#c9181d
44769,43.67384181807161,-79.2989578105959,0.876848975448502,#ca181d
21877,43.66177641882323,-79.46425020803596,0.8768292113109982,#ca181d
39602,43.66808932073303,-79.33633129298119,0.8767569969493105,#ca181d
36329,43.663929668671436,-79.36001154056247,0.8767437070924895,#ca181d
36153,43.66034731153321,-79.3613492864929,0.8763848197956007,#ca181d
38560,43.6591971036065,-79.34401800484214,0.8763261515100805,#ca181d
44591,43.66846023187154,-79.30035021405867,0.8760180826085082,#ca181d
33926,43.66867764356564,-79.37724755048407,0.8759505409416377,#ca181d
45983,43.68271229166362,-79.29002245978317,0.8758238643437555,#ca181d
29598,43.643911990067004,-79.4089112637695,0.8757493643441095,#ca181d
17246,43.673922562867325,-79.49743367920337,0.8756753319091685,#ca181d
38749,43.6744795801051,-79.34235720887173,0.8755564392585091,#ca181d
26180,43.664055910482254,-79.43318492177856,0.8754530624204969,#ca181d
28435,43.680934911566375,-79.41661739232642,0.8752460022946744,#ca181d
34784,43.66678936671932,-79.37109672975267,0.8751507679938709,#ca181d
23430,43.66612630801029,-79.45297632358222,0.8747865649493706,#cb181d
23612,43.67511025439285,-79.45150497972892,0.8744291238757671,#cb181d
27716,43.65310162850141,-79.42230926807797,0.8744223960241903,#cb181d
30127,43.65556090435084,-79.40488331976532,0.8743715610990279,#cb181d
22049,43.66175975173732,-79.46301039331209,0.8741808760923475,#cb181d
28780,43.68180057466431,-79.41411331753231,0.8741254288860937,#cb181d
26350,43.66223877282213,-79.43199194277739,0.8741018083706383,#cb181d
44613,43.6882603386882,-79.29979105822277,0.8740189504248255,#cb181d
23610,43.67331010819655,-79.45155127754758,0.8740098672335475,#cb181d
32705,43.65349976251596,-79.38633687528929,0.8739780136299008,#cb181d
38237,43.678133584462586,-79.34597831328108,0.8739618220277795,#cb181d
23258,43.666143085249466,-79.45421622232035,0.8739263241714031,#cb181d
34611,43.665906992475186,-79.3723609185844,0.8739007679938708,#cb181d
29779,43.65199525290158,-79.40745779171569,0.8738075010401254,#cb181d
42364,43.67679893778989,-79.31624188471355,0.8737414960903246,#cb181d
38045,43.66015096338278,-79.34771239089677,0.8734363877305529,#cb181d
44604,43.68016030400482,-79.3000198727006,0.8733135238589498,#cb181d
38732,43.65917913338764,-79.34277831584693,0.8733101027499021,#cb181d
29776,43.64929507943674,-79.40752915414512,0.873299808878793,#cb181d
34265,43.66414219989336,-79.37488918519216,0.8731646707895919,#cb181d
28232,43.653050230376095,-79.41859043676695,0.8730137886659506,#cc191e
44246,43.66759707750851,-79.30285528696089,0.8729508870172418,#cc191e
19154,43.68814377342276,-79.48343001888522,0.8729416719419375,#cc191e
33393,43.653429644003474,-79.38137849005315,0.8726924607781453,#cc191e
28741,43.64669828288923,-79.41503734311289,0.8726845309411871,#cc191e
45997,43.69531226899929,-79.28966436018561,0.8726780044899226,#cc191e
40465,43.67069896441143,-79.33005709005823,0.8725934372484627,#cc191e
34267,43.665942282141174,-79.37484061135144,0.8724385221524855,#cc191e
38905,43.66006117667438,-79.34151384767978,0.8724317922013602,#cc191e
41336,43.68050838193178,-79.32358185440171,0.872333517297432,#cc191e
21707,43.66359323411114,-79.46544416109711,0.8720838091058707,#cc191e
29948,43.649277801084594,-79.40628962977283,0.8719908584720589,#cc191e
44418,43.667578658096964,-79.30161545123752,0.8719818103002148,#cc191e
41508,43.68049018306779,-79.3223417395947,0.8719092462408772,#cc191e
29778,43.65109519523261,-79.40748158029433,0.8718151309507927,#cc191e
29799,43.669996374224496,-79.40698178859004,0.8716586208392156,#cc191e
37736,43.69168776771649,-79.34932831809185,0.871479997613381,#cc191e
32241,43.70035458753389,-79.38880355134029,0.8714001612209461,#cc191e
34615,43.66950715072372,-79.37226360930585,0.87134908992352,#cc191e
17430,43.684707343682206,-79.49592374714328,0.8713342423459359,#cc191e
28415,43.66293374074959,-79.4170906975598,0.8711342355106,#cc191e
26519,43.65952155676174,-79.43082248144967,0.8711342355106,#cc191e
38063,43.67635147262048,-79.34726781470017,0.8709346699693711,#ce1a1e
41647,43.65077141566774,-79.32192941403753,0.8708325458939072,#ce1a1e
29780,43.65289531041789,-79.4074340020348,0.8707368200269862,#ce1a1e
26178,43.66225577647222,-79.43323174914448,0.870709991406492,#ce1a1e
26006,43.66227276668094,-79.43447155659652,0.870709991406492,#ce1a1e
26347,43.659538572258285,-79.43206223121032,0.8705700050636328,#ce1a1e
30126,43.65466084837271,-79.40490714975432,0.8705046594907535,#ce1a1e
38387,43.65831503160584,-79.34528241864997,0.8705032387343192,#ce1a1e
31842,43.65088695530799,-79.39260691691621,0.8704879047494124,#ce1a1e
31355,43.677040665692665,-79.39563042047313,0.8703437552699025,#ce1a1e
37748,43.70248806172666,-79.34903193899379,0.8703276445755935,#ce1a1e
37350,43.653922323737774,-79.35284351868452,0.870282410912796,#ce1a1e
34946,43.657771293961794,-79.3701004433682,0.8702651255346936,#ce1a1e
39597,43.66358920264755,-79.33645560493876,0.870241185702392,#ce1a1e
44610,43.685560328513944,-79.29986734032042,0.8701473518828137,#ce1a1e
41663,43.66517170571693,-79.32152822031905,0.8701220937326261,#ce1a1e
44795,43.697241897266295,-79.29829626333165,0.8698528526466476,#ce1a1e
38536,43.637596383957224,-79.34461150058858,0.869766659620096,#ce1a1e
45996,43.69441227162074,-79.28968994643509,0.8696877104106495,#ce1a1e
30638,43.65100866371784,-79.40128378451364,0.8696719457190407,#ce1a1e
44259,43.679297166613964,-79.30252544227638,0.8695449958829417,#ce1a1e
34093,43.66415982346232,-79.37612899624668,0.8695017325277121,#ce1a1e
30637,43.650108608599595,-79.40130766447075,0.8694815242179744,#ce1a1e
27727,43.663002322021526,-79.42204995128442,0.8694541553289389,#ce1a1e
