cell_id,lat,lon,probability,color_code
35797,43.64958238246953,-79.36412202927819,0.9835077058626511,#d21f20
26154,43.64065412082952,-79.43379333917639,0.983334964599671,#d32020
30641,43.65370882815619,-79.40121213800327,0.9825951309898677,#d72322
25459,43.634421435883354,-79.43891396158988,0.9821737360678537,#d92523
30278,43.63664239909443,-79.40414425442414,0.9820588877496772,#d92523
26326,43.6406371299243,-79.43255397676015,0.9819295413192475,#da2723
35625,43.64960011813947,-79.36536153416431,0.9813959523591879,#dc2924
31308,43.63473822022774,-79.39675656897616,0.9813896858502121,#dc2924
29422,43.64032899691677,-79.4102456395193,0.9786039837461463,#ea362a
32174,43.640051447760996,-79.39041630539111,0.9784075939253959,#eb372a
37025,43.671058649205236,-79.35485567018388,0.97832342548519,#eb372a
58478,43.78123556438277,-79.19774155104881,0.9779106794645321,#ed392b
34103,43.67316023408476,-79.37588626714069,0.9778961392140938,#ed392b
25989,43.64697159397508,-79.43486909952286,0.9776988721987957,#ee3a2c
26161,43.646954612787766,-79.43362960658798,0.97738759018759,#ef3c2c
34943,43.655071172845346,-79.37017349406935,0.9769170841117772,#f03f2e
34944,43.655971213370634,-79.3701491449639,0.9763782005032005,#f14130
31655,43.6374035885789,-79.39420621339386,0.9763152404216981,#f14331
37054,43.69715948905627,-79.35414205089099,0.976102779070695,#f14331
29933,43.63577692124953,-79.40664657050262,0.9760166361416361,#f14432
32692,43.641799124916815,-79.38665015650442,0.9736957787214573,#f5533b
32860,43.63818142335684,-79.38550722912926,0.9736433044125892,#f5533b
44967,43.697223418491916,-79.29705581989832,0.9727496001590427,#f7593f
32015,43.651769565269205,-79.39134333980898,0.9727030623301598,#f7593f
37007,43.65485806305229,-79.35529812415248,0.97267671836808,#f7593f
36150,43.65764720342562,-79.36142273590764,0.9720869437499029,#f85d42
28569,43.646715465586524,-79.4162768196993,0.9715745135440023,#f96044
27877,43.64318380314498,-79.42132904464404,0.971317890785317,#f96245
26319,43.63433663421882,-79.43271778565058,0.9711056027105561,#f96346
7921,43.64147885694113,-79.56519315592982,0.9710219688722013,#f96346
26153,43.63975404994056,-79.43381672521174,0.9709349680023391,#fa6547
32688,43.63819892353347,-79.38674651277003,0.970824565435695,#fa6547
36321,43.65672938666793,-79.36020756731412,0.9699840005737242,#fb6b4b
32171,43.637351291122144,-79.3904884012106,0.9695288045288045,#fb6d4d
28740,43.64579822107468,-79.41506101412621,0.9684945327949039,#fb7252
27011,43.63786882684232,-79.42766697009716,0.9682066799191688,#fb7353
29424,43.64212911792157,-79.41019816165434,0.9681539254206122,#fb7353
35626,43.65050015737134,-79.36533711784976,0.9680514968903767,#fb7555
35964,43.64506444045085,-79.3630047750452,0.967917483926185,#fb7555
24786,43.6479901600285,-79.44352233359439,0.9675787868590051,#fb7757
29936,43.63847709996425,-79.40657520219932,0.9675768618729531,#fb7757
32345,43.63913393526652,-79.38920103297421,0.9673476768727322,#fb7858
26173,43.65775543878154,-79.43334879857419,0.966839277864649,#fb7b5b
36154,43.66124734726256,-79.36132480108563,0.9665345418174702,#fb7c5c
31999,43.63736873703667,-79.39172767082626,0.9657920051431939,#fc8060
31314,43.64013855120763,-79.3966129418515,0.9657801195299326,#fc8161
31485,43.63922110314084,-79.39539757144975,0.9653474799472931,#fc8262
26841,43.63968600785814,-79.4288593560049,0.9650683356796973,#fc8565
14121,43.64811085044287,-79.52039668072767,0.9645122232113719,#fc8767
35624,43.648700078754395,-79.36538594934761,0.9641325681424725,#fc8a6a
35975,43.65496485980668,-79.3627357887112,0.9635071523190718,#fc8d6d
37351,43.65482235664303,-79.3528189117314,0.963051850926851,#fc8f6f
38044,43.659250933634134,-79.34773707870323,0.9623978208610563,#fc9373
32186,43.650852060558876,-79.39012782188765,0.9620313673939385,#fc9474
32558,43.676018425737404,-79.38697394258521,0.9618184518840864,#fc9576
26325,43.63973705956619,-79.43257738128275,0.9613464068673382,#fc9879
29596,43.64211187075034,-79.40895878301211,0.9613208823743338,#fc997a
18408,43.636004241369164,-79.48970106493738,0.9606912646532393,#fc9c7d
33050,43.65436477701346,-79.38383353706499,0.9606767467425364,#fc9c7d
24785,43.64709008612536,-79.44354558034435,0.9605919226040506,#fc9d7f
35115,43.65505348759725,-79.3689338736842,0.9604142571363338,#fc9d7f
28239,43.65935066259984,-79.41842504373952,0.9600856937865001,#fca082
24615,43.64890710854623,-79.44473862433273,0.9598236062183431,#fca183
24963,43.65247363694872,-79.4421664722081,0.9589645478188663,#fca689
36323,43.65852945808841,-79.3601585674384,0.95889886712065,#fca689
17721,43.63696973778841,-79.4946357980916,0.9583481728279268,#fca98c
14293,43.648094796292995,-79.51915711507094,0.9576797558134861,#fcad90
34942,43.65417113216692,-79.37019784204661,0.9576287092443281,#fcad90
35621,43.64599995968005,-79.36545918811079,0.9572519101269101,#fcaf93
26162,43.647854682458295,-79.43360621188307,0.9569807657799144,#fcb095
