Name,Type,Address,Postal Code,Latitude,Longitude,Washroom,Product,Neighbourhood
Varsity Rd at Grandpark Crt North Side,3,,,43.66158,-79.4985,,0,
1710 Midland Ave,3,,,43.76014,-79.2684,,0,
1860 Midland Ave,3,,,43.76402,-79.27,,0,
2220 Midland Ave,3,,,43.77505,-79.274,,0,
2265 Midland Ave,3,,,43.77546,-79.2739,,0,
2950 Midland Ave,3,,,43.80226,-79.2858,,0,
3750 Midland Ave,3,,,43.81602,-79.2927,,0,
3750 Midland Ave,3,,,43.81618,-79.2931,,0,
4150 Midland Ave,3,,,43.82337,-79.2962,,0,
Eglinton Ave East at Midland Ave West Side,3,,,43.73449,-79.2589,,0,
Eglinton Ave East at South Service Rd East Side,3,,,43.73276,-79.2653,,0,
Kennedy Station Drop-off Platform,3,,,43.73223,-79.2635,,0,
Kennedy Station at Bus Bay 14 (Platform B),3,,,43.73207,-79.2632,,0,
Midland Ave at Artillery St,3,,,43.81801,-79.2936,,0,
Midland Ave at Artillery St,3,,,43.81829,-79.294,,0,
Midland Ave at Baylawn Dr,3,,,43.80034,-79.285,,0,
Midland Ave at Boarhill Dr,3,,,43.79994,-79.2846,,0,
Midland Ave at Broadbent Ave,3,,,43.73843,-79.2596,,0,
Midland Ave at Brockley Dr,3,,,43.75489,-79.2662,,0,
Midland Ave at Copthorne Ave,3,,,43.82057,-79.2948,,0,
Midland Ave at Dorcot Ave,3,,,43.75782,-79.2673,,0,
Midland Ave at Dorcot Ave,3,,,43.7581,-79.2676,,0,
Midland Ave at Duxbury Dr (Truro Cres Walkway),3,,,43.82341,-79.296,,0,
Midland Ave at Eglinton Ave East North Side,3,,,43.73522,-79.2583,,0,
Midland Ave at Ellesmere Rd,3,,,43.76757,-79.2709,,0,
Midland Ave at Ellesmere Rd,3,,,43.76814,-79.2713,,0,
Midland Ave at Emblem Crt,3,,,43.77905,-79.2757,,0,
Midland Ave at Emmeline Cres South Side,3,,,43.796,-79.2831,,0,
Midland Ave at Finch Ave East,3,,,43.80357,-79.2861,,0,
Midland Ave at Finch Ave East,3,,,43.80391,-79.2866,,0,
Midland Ave at Finch Corridor Trail,3,,,43.81255,-79.2912,,0,
Midland Ave at Finch Corridor Trail South Side,3,,,43.81234,-79.2913,,0,
Midland Ave at Gilder Dr,3,,,43.73597,-79.2586,,0,
Midland Ave at Goodland Gate,3,,,43.77904,-79.2754,,0,
Midland Ave at Havendale Rd,3,,,43.79323,-79.2817,,0,
Midland Ave at Havendale Rd,3,,,43.79339,-79.2821,,0,
Midland Ave at Huntingwood Dr,3,,,43.7969,-79.2832,,0,
Midland Ave at Huntingwood Dr,3,,,43.7972,-79.2837,,0,
Midland Ave at Kilcullen Castle Gate North Side,3,,,43.80993,-79.29,,0,
Midland Ave at Kilcullen Castle Gate South Side,3,,,43.80947,-79.29,,0,
Midland Ave at Lawrence Ave East,3,,,43.75128,-79.2649,,0,
Midland Ave at Lawrence Ave East,3,,,43.75171,-79.2653,,0,
Midland Ave at Lockie Ave North Side,3,,,43.78933,-79.2801,,0,
Midland Ave at Lockie Ave South Side,3,,,43.78867,-79.2801,,0,
Midland Ave at Lord Roberts Dr (South) South Side,3,,,43.73577,-79.2588,,0,
Midland Ave at Marcos Blvd,3,,,43.74623,-79.2629,,0,
Midland Ave at McNicoll Ave,3,,,43.81444,-79.292,,0,
Midland Ave at McNicoll Ave,3,,,43.81472,-79.2924,,0,
Midland Ave at Midland Station,3,,,43.7705,-79.2719,,0,
Midland Ave at Midland Station,3,,,43.77043,-79.2721,,0,
Midland Ave at Midwest Rd (North),3,,,43.76568,-79.2703,,0,
Midland Ave at Midwest Rd (North),3,,,43.76606,-79.2707,,0,
Midland Ave at Midwest Rd (South),3,,,43.75411,-79.2661,,0,
Midland Ave at Millbridge Gate,3,,,43.76251,-79.2691,,0,
Midland Ave at Millbridge Gate South Side,3,,,43.76234,-79.2693,,0,
Midland Ave at Montgomery Ave,3,,,43.79083,-79.2807,,0,
Midland Ave at Montgomery Ave,3,,,43.79092,-79.281,,0,
Midland Ave at Norbury Cres South Side,3,,,43.75579,-79.2667,,0,
Midland Ave at Passmore Ave,3,,,43.82092,-79.2952,,0,
Midland Ave at Pitfield Rd,3,,,43.78067,-79.2763,,0,
Midland Ave at Progress Ave,3,,,43.77274,-79.2728,,0,
Midland Ave at Progress Ave,3,,,43.77316,-79.2732,,0,
Midland Ave at Prudential Dr,3,,,43.74949,-79.2643,,0,
Midland Ave at Prudential Dr,3,,,43.74975,-79.2647,,0,
Midland Ave at Romulus Dr,3,,,43.74677,-79.2634,,0,
Midland Ave at Rural Ave,3,,,43.78729,-79.2795,,0,
Midland Ave at Rural Ave North Side,3,,,43.78747,-79.2792,,0,
Midland Ave at Salome Dr,3,,,43.78164,-79.2764,,0,
Midland Ave at Sheppard Ave East,3,,,43.78519,-79.2783,,0,
Midland Ave at Sheppard Ave East,3,,,43.78552,-79.2788,,0,
Midland Ave at Silver Star Blvd,3,,,43.80719,-79.289,,0,
Midland Ave at South Shields Ave,3,,,43.80692,-79.2886,,0,
Midland Ave at Stansbury Cres,3,,,43.74243,-79.2613,,0,
Midland Ave at Stansbury Cres,3,,,43.74229,-79.2615,,0,
Midland Ave at Steeles Ave East South Side,3,,,43.82543,-79.2972,,0,
Midland Ave at Stubbswood Sq,3,,,43.79483,-79.2824,,0,
Midland Ave at Treewood St,3,,,43.75355,-79.2656,,0,
Midland Ave at Wainfleet Rd,3,,,43.73902,-79.2601,,0,
North Service Rd at Eglinton Ave East,3,,,43.73303,-79.2655,,0,
Opposite 1710 Midland Ave,3,,,43.7603,-79.2683,,0,
Steeles Ave East at Midland Ave West Side,3,,,43.82582,-79.2982,,0,
Steeles Ave East at Milliken Go Station,3,,,43.82493,-79.3021,,0,
Steeles Ave East at Milliken Go Station,3,,,43.82458,-79.3026,,0,
Steeles Ave East at Old Kennedy Rd,3,,,43.82548,-79.2998,,0,
Steeles Ave East at Silver Star Blvd,3,,,43.82507,-79.3004,,0,
140 Church St,3,,,43.70737,-79.5141,,0,
143 Church St,3,,,43.70731,-79.5138,,0,
150 Culford Rd,3,,,43.7051,-79.4872,,0,
2 Sheffield St,3,,,43.70337,-79.4701,,0,
261 Maple Leaf Dr,3,,,43.71172,-79.4927,,0,
28 Ingram Dr,3,,,43.7,-79.4735,,0,
5 Sheffield St,3,,,43.70366,-79.47,,0,
Benton Rd at Colville Rd,3,,,43.70784,-79.4709,,0,
Benton Rd at Lawrence Ave West,3,,,43.7097,-79.4715,,0,
Benton Rd at Lawrence Ave West South Side,3,,,43.70985,-79.4718,,0,
Church St at Cypress St,3,,,43.70662,-79.5168,,0,
Church St at Elm St,3,,,43.70676,-79.5162,,0,
Church St at George St,3,,,43.70421,-79.5232,,0,
Church St at George St,3,,,43.70399,-79.5235,,0,
Church St at Grattan St,3,,,43.70573,-79.5198,,0,
Church St at Grattan St,3,,,43.7056,-79.52,,0,
Church St at Jane St,3,,,43.70917,-79.5058,,0,
Church St at Pine St,3,,,43.70813,-79.5108,,0,
Church St at Pine St,3,,,43.70793,-79.5111,,0,
Church St at Rosemount Ave,3,,,43.70521,-79.5211,,0,
Church St at Rosemount Ave,3,,,43.70505,-79.5213,,0,
Church St at Uphill Ave,3,,,43.70869,-79.5084,,0,
Church St at Uphill Ave,3,,,43.70849,-79.5087,,0,
Church St at Weston Rd,3,,,43.7034,-79.5249,,0,
Church St at Weston Rd East Side,3,,,43.70332,-79.5249,,0,
Culford Rd at Flamborough Dr,3,,,43.69979,-79.4844,,0,
Culford Rd at George Anderson Dr,3,,,43.70315,-79.4865,,0,
Culford Rd at Gracefield Ave,3,,,43.7103,-79.4897,,0,
Culford Rd at Gracefield Ave,3,,,43.70979,-79.4894,,0,
Culford Rd at Gulliver Rd,3,,,43.69799,-79.484,,0,
Culford Rd at Harrow Dr,3,,,43.70134,-79.4851,,0,
Culford Rd at Lawrence Ave West,3,,,43.70622,-79.4875,,0,
Culford Rd at Lawrence Ave West North Side,3,,,43.70689,-79.4878,,0,
Culford Rd at Lawrence Ave West South Side,3,,,43.70591,-79.4875,,0,
Culford Rd at Maple Leaf Dr,3,,,43.71203,-79.4899,,0,
Culford Rd at Maple Leaf Dr South Side,3,,,43.71201,-79.4901,,0,
Culford Rd at Ridge Point Cres,3,,,43.70332,-79.4867,,0,
Culford Rd at Valencia Cres,3,,,43.70816,-79.4885,,0,
Culford Rd at Valencia Cres,3,,,43.70819,-79.4884,,0,
Culford Rd at Woolton Cres (South),3,,,43.70001,-79.4846,,0,
Culford Rd at Woolton Cres North,3,,,43.70145,-79.4854,,0,
Gary Dr at Dalbeattie Ave,3,,,43.7121,-79.514,,0,
Gary Dr at Dalbeattie Ave,3,,,43.71229,-79.5138,,0,
Gary Dr at Langside Ave,3,,,43.71107,-79.5185,,0,
Gary Dr at Langside Ave,3,,,43.71128,-79.5183,,0,
Gary Dr at Lockerbie Ave,3,,,43.71158,-79.5163,,0,
Gary Dr at Lockerbie Ave West Side,3,,,43.71164,-79.5166,,0,
Gary Dr at Meadow Oak Pl West Side,3,,,43.70907,-79.528,,0,
Gary Dr at Portage Ave,3,,,43.71054,-79.5208,,0,
Gary Dr at Portage Ave,3,,,43.71064,-79.521,,0,
Gary Dr at Wendell Ave,3,,,43.70979,-79.5242,,0,
Gary Dr at Wendell Ave West Side,3,,,43.70985,-79.5245,,0,
Gary Dr at Yelland St,3,,,43.70894,-79.528,,0,
Gulliver Rd at Comay Rd,3,,,43.69866,-79.4791,,0,
Gulliver Rd at Comay Rd,3,,,43.6988,-79.4785,,0,
Gulliver Rd at Culford Rd,3,,,43.69784,-79.4837,,0,
Gulliver Rd at Keele St,3,,,43.69919,-79.4762,,0,
Gulliver Rd at Keele St West Side,3,,,43.69921,-79.4766,,0,
Ingram Dr at Kincort St,3,,,43.70071,-79.4697,,0,
Ingram Dr at Kincort St,3,,,43.70082,-79.47,,0,
Lawrence Ave West at Apex Rd,3,,,43.71342,-79.4584,,0,
Lawrence Ave West at Bolingbroke Rd,3,,,43.71484,-79.4495,,0,
Lawrence Ave West at Bolingbroke Rd,3,,,43.71513,-79.4493,,0,
Lawrence Ave West at Caledonia Rd East Side,3,,,43.71146,-79.4661,,0,
Lawrence Ave West at Caledonia Rd West Side,3,,,43.71146,-79.4672,,0,
Lawrence Ave West at Corona St,3,,,43.71423,-79.4525,,0,
Lawrence Ave West at Dufferin St,3,,,43.71391,-79.4549,,0,
Lawrence Ave West at Dufferin St,3,,,43.71422,-79.4544,,0,
Lawrence Ave West at Dufflaw Rd,3,,,43.71262,-79.4609,,0,
Lawrence Ave West at Dufflaw Rd,3,,,43.71289,-79.4608,,0,
Lawrence Ave West at Good Shepherd Crt,3,,,43.71314,-79.4586,,0,
Lawrence Ave West at Marlee Ave,3,,,43.71543,-79.4468,,0,
Lawrence Ave West at Marlee Ave West Side,3,,,43.71559,-79.4471,,0,
Lawrence Ave West at Sage Ave,3,,,43.71209,-79.4633,,0,
Lawrence Ave West at Sage Ave,3,,,43.71238,-79.4631,,0,
Lawrence Ave West at Via Bagnato,3,,,43.71448,-79.4522,,0,
Lawrence West Station at Bus Bay 2,3,,,43.71563,-79.4439,,0,
Maple Leaf Dr at Bourdon Ave,3,,,43.71106,-79.4964,,0,
Maple Leaf Dr at Bourdon Ave,3,,,43.71129,-79.4959,,0,
Maple Leaf Dr at Jane St,3,,,43.70936,-79.5053,,0,
Maple Leaf Dr at Liscombe Rd,3,,,43.7108,-79.4981,,0,
Maple Leaf Dr at Opp Roadway to 290-300 Queens Dr Apartments,3,,,43.70981,-79.5025,,0,
Maple Leaf Dr at Roadway to 290-300 Queens Dr Apartments,3,,,43.70969,-79.5024,,0,
Maple Leaf Dr at Stella St,3,,,43.71018,-79.5003,,0,
Maple Leaf Dr at Stella St,3,,,43.71033,-79.5001,,0,
Maple Leaf Dr at Veerland Dr West Side,3,,,43.71195,-79.4922,,0,
Maple Leaf Dr at Venice Dr,3,,,43.7106,-79.4984,,0,
Oak St at Roadway to Piggott Mews,3,,,43.7083,-79.5307,,0,
Oak St at Weston Rd,3,,,43.70809,-79.5326,,0,
Oak St at Weston Rd East Side,3,,,43.70791,-79.5328,,0,
Opposite 150 Culford Rd,3,,,43.70519,-79.4871,,0,
Opposite 35 Oak St,3,,,43.7086,-79.53,,0,
Pelmo Cres at Longview Dr,3,,,43.7108,-79.5108,,0,
Pelmo Cres at Longview Dr West Side,3,,,43.71096,-79.5109,,0,
Sheffield St at Colville Rd,3,,,43.70736,-79.4712,,0,
Sheffield St at Densley Ave,3,,,43.70509,-79.4705,,0,
Sheffield St at Densley Ave South Side,3,,,43.70467,-79.4705,,0,
Sheffield St at Hafis Rd,3,,,43.70626,-79.4711,,0,
Sheffield St at Hafis Rd North Side,3,,,43.70626,-79.4709,,0,
Uphill Ave at Church St,3,,,43.7087,-79.5086,,0,
Uphill Ave at Woodward Ave,3,,,43.70956,-79.509,,0,
Uphill Ave at Woodward Ave,3,,,43.70941,-79.5088,,0,
Weston Rd at Coulter Ave,3,,,43.70455,-79.5284,,0,
Weston Rd at Coulter Ave North Side,3,,,43.70473,-79.5285,,0,
Weston Rd at St Phillips Rd,3,,,43.70637,-79.532,,0,
Weston Rd at St Phillips Rd,3,,,43.70638,-79.5327,,0,
Albion Station - Eastbound Platform,0,,,43.7414,-79.589,,0,
Albion Station - Westbound Platform,0,,,43.74094,-79.5893,,0,
Driftwood Station - Eastbound Platform,0,,,43.75807,-79.5132,,0,
Driftwood Station - Westbound Platform,0,,,43.75807,-79.5135,,0,
Duncanwoods Station - Eastbound Platform,0,,,43.74885,-79.5573,,0,
Duncanwoods Station - Westbound Platform,0,,,43.7488,-79.5578,,0,
Emery Station - Eastbound Platform,0,,,43.75209,-79.5421,,0,
Emery Station - Westbound Platform,0,,,43.75207,-79.5427,,0,
Finch West Station - Subway Platform,0,,,43.76315,-79.4907,,0,
Finch West Station - Westbound Platform,0,,,43.76334,-79.4908,,0,
Humber College Station - Eastbound Platform,0,,,43.72991,-79.6014,,0,
Humber College Station - Subway Platform,0,,,43.72989,-79.6016,,0,
Jane and Finch Station - Eastbound Platform,0,,,43.75721,-79.5174,,0,
Jane and Finch Station - Westbound Platform,0,,,43.75729,-79.518,,0,
Martin Grove Station - Eastbound Platform,0,,,43.73671,-79.5919,,0,
Martin Grove Station - Westbound Platform,0,,,43.73677,-79.5919,,0,
Milvan Rumike Station - Eastbound Platform,0,,,43.75,-79.552,,0,
Milvan Rumike Station - Westbound Platform,0,,,43.74994,-79.5526,,0,
Mount Olive Station - Eastbound Platform,0,,,43.74327,-79.5818,,0,
Mount Olive Station - Westbound Platform,0,,,43.74334,-79.5818,,0,
Norfinch Oakdale Station - Eastbound Platform,0,,,43.75595,-79.524,,0,
Norfinch Oakdale Station - Westbound Platform,0,,,43.75593,-79.5245,,0,
Pearldale Station - Eastbound Platform,0,,,43.74772,-79.5625,,0,
Pearldale Station - Westbound Platform,0,,,43.74776,-79.5625,,0,
Rowntree Mills Station - Eastbound Platform,0,,,43.74637,-79.5683,,0,
Rowntree Mills Station - Westbound Platform,0,,,43.74626,-79.5689,,0,
Sentinel Station - Eastbound Platform,0,,,43.76109,-79.4998,,0,
Sentinel Station - Westbound Platform,0,,,43.76108,-79.5002,,0,
Signet Arrow Station - Eastbound Platform,0,,,43.7533,-79.5359,,0,
Signet Arrow Station - Westbound Platform,0,,,43.75328,-79.5365,,0,
Stevenson Station - Eastbound Platform,0,,,43.74319,-79.5869,,0,
Stevenson Station - Westbound Platform,0,,,43.74325,-79.587,,0,
Tobermory Station - Eastbound Platform,0,,,43.75931,-79.5077,,0,
Tobermory Station - Westbound Platform,0,,,43.75936,-79.5081,,0,
Westmore Station - Eastbound Platform,0,,,43.7347,-79.6007,,0,
Westmore Station - Westbound Platform,0,,,43.7348,-79.6007,,0,
100 Steeles Ave West,3,,,43.79715,-79.4247,,0,
1750 Steeles Ave West,3,,,43.78554,-79.4781,,0,
22 Steinway Blvd,3,,,43.75155,-79.6213,,0,
2215 Steeles Ave West,3,,,43.78532,-79.4778,,0,
350 Steeles Ave West,3,,,43.79539,-79.4324,,0,
3600 Steeles Ave West,3,,,43.77211,-79.5383,,0,
4545 Steeles Ave West,3,,,43.7719,-79.5381,,0,
5010 Steeles Ave West,3,,,43.75949,-79.593,,0,
5799 Yonge St,3,,,43.78505,-79.4167,,0,
5800 Yonge St,3,,,43.78411,-79.4168,,0,
6793-6823 Steeles Ave West,3,,,43.75657,-79.6086,,0,
6807 Steeles Ave West,3,,,43.75604,-79.611,,0,
Finch Station at Bus Bay 2,3,,,43.78062,-79.4149,,0,
Opposite 350 Steeles Ave West,3,,,43.79511,-79.4329,,0,
Opposite 6793-6823 Steeles Ave West,3,,,43.75675,-79.6086,,0,
Opposite 6807 Steeles Ave West,3,,,43.7562,-79.6112,,0,
Pioneer Village Station Bus Bay 10,3,,,43.7769,-79.5091,,0,
Pioneer Village Station Bus Bay 4,3,,,43.77681,-79.5094,,0,
Signal Hill Ave at Steeles Ave West,3,,,43.75276,-79.6249,,0,
Signal Hill Ave at Steinway Blvd North Side,3,,,43.75091,-79.624,,0,
Steeles Ave East at Bathurst St,3,,,43.79271,-79.4451,,0,
Steeles Ave West Loop at Martin Grove Rd,3,,,43.75667,-79.6078,,0,
Steeles Ave West at Adesso Dr,3,,,43.77444,-79.5266,,0,
Steeles Ave West at Alness St,3,,,43.78488,-79.4809,,0,
Steeles Ave West at Alness St,3,,,43.78454,-79.4812,,0,
Steeles Ave West at Alness St West Side,3,,,43.78459,-79.4818,,0,
Steeles Ave West at Bathurst St,3,,,43.79223,-79.4461,,0,
Steeles Ave West at Cactus Ave,3,,,43.79425,-79.4367,,0,
Steeles Ave West at Capstan Gate,3,,,43.78345,-79.487,,0,
Steeles Ave West at Carpenter Rd,3,,,43.79188,-79.4477,,0,
Steeles Ave West at Carpenter Rd West Side,3,,,43.79207,-79.4481,,0,
Steeles Ave West at Conley St,3,,,43.78886,-79.463,,0,
Steeles Ave West at Dufferin St,3,,,43.78747,-79.4698,,0,
Steeles Ave West at Dufferin St,3,,,43.78703,-79.4704,,0,
Steeles Ave West at Dufferin St East Side,3,,,43.78724,-79.4696,,0,
Steeles Ave West at Emerald Lane,3,,,43.79357,-79.4408,,0,
Steeles Ave West at Fenmar Dr East Side,3,,,43.76657,-79.5638,,0,
Steeles Ave West at Founders Rd - York University,3,,,43.77943,-79.5042,,0,
Steeles Ave West at Founders Rd East Side - York University,3,,,43.77921,-79.5038,,0,
Steeles Ave West at Futurity Gate,3,,,43.78636,-79.4746,,0,
Steeles Ave West at Gaudaur Rd,3,,,43.76759,-79.5603,,0,
Steeles Ave West at Gaudaur Rd East Side,3,,,43.76739,-79.5602,,0,
Steeles Ave West at Gerry Fitzgerald Dr,3,,,43.78599,-79.4749,,0,
Steeles Ave West at Gihon Spring Dr,3,,,43.7591,-79.5971,,0,
Steeles Ave West at Gihon Spring Dr,3,,,43.75941,-79.5969,,0,
Steeles Ave West at Hidden Trail,3,,,43.7885,-79.4633,,0,
Steeles Ave West at Highway 27,3,,,43.75522,-79.6145,,0,
Steeles Ave West at Highway 27 West Side,3,,,43.75542,-79.6149,,0,
Steeles Ave West at Hilda Ave,3,,,43.79621,-79.4291,,0,
Steeles Ave West at Hilda Ave,3,,,43.79586,-79.4294,,0,
Steeles Ave West at Irondale Dr,3,,,43.7695,-79.5497,,0,
Steeles Ave West at Islington Ave,3,,,43.76415,-79.575,,0,
Steeles Ave West at Islington Ave,3,,,43.76454,-79.5746,,0,
Steeles Ave West at Islington Ave East Side,3,,,43.76433,-79.5741,,0,
Steeles Ave West at Islington Ave Loop,3,,,43.76415,-79.5763,,0,
Steeles Ave West at Jane St,3,,,43.77523,-79.5221,,0,
Steeles Ave West at Jane St West Side,3,,,43.77547,-79.5221,,0,
Steeles Ave West at Keele St,3,,,43.78174,-79.4942,,0,
Steeles Ave West at Keele St East Side,3,,,43.78158,-79.4938,,0,
Steeles Ave West at Kipling Ave,3,,,43.75939,-79.5901,,0,
Steeles Ave West at Kipling Ave,3,,,43.75977,-79.5897,,0,
Steeles Ave West at Klondike Dr,3,,,43.76897,-79.5524,,0,
Steeles Ave West at Klondike Dr,3,,,43.76923,-79.5521,,0,
Steeles Ave West at Markbrook Lane,3,,,43.75994,-79.5864,,0,
Steeles Ave West at Martin Grove Rd,3,,,43.75767,-79.6035,,0,
Steeles Ave West at Martin Grove Rd,3,,,43.75802,-79.6032,,0,
Steeles Ave West at Murray Ross Pkwy,3,,,43.77661,-79.5168,,0,
Steeles Ave West at Murray Ross Pkwy East Side,3,,,43.77634,-79.5164,,0,
Steeles Ave West at New Westminster Dr,3,,,43.79007,-79.4573,,0,
Steeles Ave West at New Westminster Dr,3,,,43.78967,-79.4578,,0,
Steeles Ave West at Norfinch Dr,3,,,43.77315,-79.532,,0,
Steeles Ave West at Norfinch Dr,3,,,43.77347,-79.5316,,0,
Steeles Ave West at Northwest Gate,3,,,43.77792,-79.5108,,0,
Steeles Ave West at Northwest Gate East Side,3,,,43.77772,-79.5105,,0,
Steeles Ave West at Old Weston Rd,3,,,43.77111,-79.5431,,0,
Steeles Ave West at Palm Gate Blvd,3,,,43.79454,-79.4364,,0,
Steeles Ave West at Pearce Rd,3,,,43.76984,-79.5494,,0,
Steeles Ave West at Peter Kaiser Gate,3,,,43.77418,-79.527,,0,
Steeles Ave West at Petrolia Rd,3,,,43.7824,-79.4902,,0,
Steeles Ave West at Pine Valley Dr,3,,,43.76674,-79.5646,,0,
Steeles Ave West at Rossdean Dr,3,,,43.77132,-79.5409,,0,
Steeles Ave West at Rossdean Dr,3,,,43.77169,-79.5404,,0,
Steeles Ave West at Scholes Rd/Barmac Dr,3,,,43.76837,-79.5552,,0,
Steeles Ave West at Scholes Rd/Barmac Dr,3,,,43.76875,-79.5547,,0,
Steeles Ave West at Sea Hawkway,3,,,43.79008,-79.4559,,0,
Steeles Ave West at Shale Gate,3,,,43.78306,-79.4875,,0,
Steeles Ave West at Signet Dr,3,,,43.77076,-79.5436,,0,
Steeles Ave West at Steinway Blvd,3,,,43.75401,-79.6201,,0,
Steeles Ave West at Tandem Rd,3,,,43.78275,-79.4899,,0,
Steeles Ave West at Tangreen Crt,3,,,43.79648,-79.4266,,0,
Steeles Ave West at Thurman Rd,3,,,43.79106,-79.4527,,0,
Steeles Ave West at Torresdale Ave,3,,,43.79069,-79.4532,,0,
Steeles Ave West at Turbine Dr,3,,,43.76781,-79.5582,,0,
Steeles Ave West at Turbine Dr West Side,3,,,43.76797,-79.5581,,0,
Steeles Ave West at Village Gate,3,,,43.79328,-79.4411,,0,
Steeles Ave West at Walkway to Cathy Jean Cres,3,,,43.75931,-79.593,,0,
Steeles Ave West at Walkway to Friuli Crt,3,,,43.76515,-79.572,,0,
Steeles Ave West at Walkway to Plunkett Rd,3,,,43.76497,-79.5712,,0,
Steeles Ave West at Weston Rd,3,,,43.77009,-79.5469,,0,
Steeles Ave West at Weston Rd,3,,,43.77052,-79.5461,,0,
Steeles Ave West at Yonge St - Centerpoint Mall,3,,,43.79729,-79.4228,,0,
Steeles Ave West at Yonge St West Side,3,,,43.79802,-79.4207,,0,
Steinway Blvd at Steeles Ave West South Side,3,,,43.75366,-79.6197,,0,
Yonge St at Athabaska Ave,3,,,43.79529,-79.4192,,0,
Yonge St at Athabaska Ave,3,,,43.79568,-79.4196,,0,
Yonge St at Bishop Ave North Side,3,,,43.78249,-79.416,,0,
Yonge St at Cummer Ave,3,,,43.78694,-79.4171,,0,
Yonge St at Drewry Ave,3,,,43.78715,-79.4175,,0,
Yonge St at Madawaska Ave,3,,,43.79366,-79.4188,,0,
Yonge St at Moore Park Ave,3,,,43.79397,-79.4192,,0,
Yonge St at Patricia Ave,3,,,43.78997,-79.4178,,0,
Yonge St at Patricia Ave,3,,,43.79043,-79.4183,,0,
Yonge St at Steeles Ave West South Side,3,,,43.79729,-79.4201,,0,
1107 Avenue Rd - Marshall McLuhan Secondary School,3,,,43.70804,-79.4091,,0,
1451 Avenue Rd - Havergal College,3,,,43.72019,-79.4149,,0,
Avenue Rd at Brooke Ave,3,,,43.73314,-79.4194,,0,
Avenue Rd at Brooke Ave,3,,,43.73332,-79.4196,,0,
Avenue Rd at Carmichael Ave,3,,,43.73762,-79.4208,,0,
Avenue Rd at Douglas Ave,3,,,43.72381,-79.4163,,0,
Avenue Rd at Douglas Ave North Side,3,,,43.72392,-79.4161,,0,
Avenue Rd at Dunblaine Ave,3,,,43.73585,-79.42,,0,
Avenue Rd at Dunblaine Ave,3,,,43.73602,-79.4202,,0,
Avenue Rd at Eglinton Ave West North Side,3,,,43.70501,-79.4086,,0,
Avenue Rd at Fairlawn Ave,3,,,43.72778,-79.4177,,0,
Avenue Rd at Fairlawn Ave,3,,,43.72799,-79.418,,0,
Avenue Rd at Glencairn Ave,3,,,43.71606,-79.4125,,0,
Avenue Rd at Glengrove Ave West,3,,,43.71688,-79.4132,,0,
Avenue Rd at Glengrove Ave West,3,,,43.71702,-79.4137,,0,
Avenue Rd at Glenview Ave North Side,3,,,43.71837,-79.4145,,0,
Avenue Rd at Hillhurst Blvd,3,,,43.71203,-79.4116,,0,
Avenue Rd at Hillhurst Blvd,3,,,43.7122,-79.4118,,0,
Avenue Rd at Lawrence Ave West,3,,,43.72206,-79.4153,,0,
Avenue Rd at Lawrence Ave West South Side,3,,,43.72194,-79.4157,,0,
Avenue Rd at Lytton Blvd,3,,,43.71385,-79.4117,,0,
Avenue Rd at Lytton Blvd,3,,,43.71407,-79.412,,0,
Avenue Rd at Melrose Ave,3,,,43.72978,-79.4185,,0,
Avenue Rd at Melrose Ave,3,,,43.72998,-79.4188,,0,
Avenue Rd at Old Orchard Grove,3,,,43.73154,-79.4192,,0,
Avenue Rd at Old Orchard Grove,3,,,43.73186,-79.4195,,0,
Avenue Rd at Otter Cres,3,,,43.71829,-79.4147,,0,
Avenue Rd at Ridley Blvd,3,,,43.73792,-79.4206,,0,
Avenue Rd at Roselawn Ave,3,,,43.70848,-79.4103,,0,
Avenue Rd at Roselawn Ave South Side,3,,,43.70839,-79.4105,,0,
Avenue Rd at St Clements Ave,3,,,43.71022,-79.411,,0,
Avenue Rd at St Clements Ave,3,,,43.71042,-79.4113,,0,
Avenue Rd at Wilson Ave,3,,,43.73971,-79.4214,,0,
Avenue Rd at Wilson Ave South Side,3,,,43.73926,-79.4215,,0,
Avenue Rd at Woburn Ave,3,,,43.72532,-79.4167,,0,
Avenue Rd at Woburn Ave,3,,,43.72554,-79.4171,,0,
Bombay Loop at Avenue Rd,3,,,43.74361,-79.4242,,0,
Eglinton Ave West at Avenue Rd East Side,3,,,43.70464,-79.408,,0,
Eglinton Ave West at Duplex Ave,3,,,43.70618,-79.4007,,0,
Eglinton Ave West at Lascelles Blvd,3,,,43.70573,-79.4036,,0,
Eglinton Ave West at Lascelles Blvd East Side,3,,,43.70564,-79.4032,,0,
Eglinton Ave West at Oriole Pkwy,3,,,43.70524,-79.4059,,0,
Eglinton Ave West at Oriole Pkwy East Side,3,,,43.70515,-79.4055,,0,
Eglinton Station at Bus Bay 4,3,,,43.70493,-79.3985,,0,
